forecast_date,target,target_end_date,location,type,quantile,value
2021-07-18,1 wk ahead cum death,2021-07-24,41,point,NA,2830.4923
2021-07-18,1 wk ahead inc death,2021-07-24,42,point,NA,6.543912390000001
2021-07-18,1 wk ahead inc case,2021-07-24,42,point,NA,33.4265964
2021-07-18,1 wk ahead cum death,2021-07-24,42,point,NA,27796.597
2021-07-18,1 wk ahead inc death,2021-07-24,44,point,NA,0.558329462
2021-07-18,1 wk ahead inc case,2021-07-24,44,point,NA,2.95854052
2021-07-18,1 wk ahead cum death,2021-07-24,44,point,NA,2736.5660000000007
2021-07-18,1 wk ahead inc death,2021-07-24,45,point,NA,22.0821835
2021-07-18,1 wk ahead inc case,2021-07-24,45,point,NA,1411.64778
2021-07-18,1 wk ahead cum death,2021-07-24,45,point,NA,9884.24
2021-07-18,1 wk ahead inc death,2021-07-24,46,point,NA,1.9663246599999997
2021-07-18,1 wk ahead inc case,2021-07-24,46,point,NA,67.46806249999999
2021-07-18,1 wk ahead cum death,2021-07-24,46,point,NA,2043.0335
2021-07-18,1 wk ahead inc death,2021-07-24,47,point,NA,24.0028893
2021-07-18,1 wk ahead inc case,2021-07-24,47,point,NA,3244.80879
2021-07-18,1 wk ahead cum death,2021-07-24,47,point,NA,12556.851999999997
2021-07-18,1 wk ahead inc death,2021-07-24,48,point,NA,187.75412300000002
2021-07-18,1 wk ahead inc case,2021-07-24,48,point,NA,16549.8072
2021-07-18,1 wk ahead cum death,2021-07-24,48,point,NA,53003.519
2021-07-18,1 wk ahead inc death,2021-07-24,49,point,NA,21.809656200000003
2021-07-18,1 wk ahead inc case,2021-07-24,49,point,NA,2669.32053
2021-07-18,1 wk ahead cum death,2021-07-24,49,point,NA,2434.8444999999992
2021-07-18,1 wk ahead inc death,2021-07-24,50,point,NA,0.010720148799999999
2021-07-18,1 wk ahead inc case,2021-07-24,50,point,NA,76.69424000000001
2021-07-18,1 wk ahead cum death,2021-07-24,50,point,NA,258.01092
2021-07-18,1 wk ahead inc death,2021-07-24,51,point,NA,34.5567499
2021-07-18,1 wk ahead inc case,2021-07-24,51,point,NA,943.23791
2021-07-18,1 wk ahead cum death,2021-07-24,51,point,NA,11511.449
2021-07-18,1 wk ahead inc death,2021-07-24,53,point,NA,55.1346531
2021-07-18,1 wk ahead inc case,2021-07-24,53,point,NA,4425.02094
2021-07-18,1 wk ahead cum death,2021-07-24,53,point,NA,6096.925599999999
2021-07-18,1 wk ahead inc death,2021-07-24,54,point,NA,6.47572301
2021-07-18,1 wk ahead inc case,2021-07-24,54,point,NA,97.0411635
2021-07-18,1 wk ahead cum death,2021-07-24,54,point,NA,2925.6814
2021-07-18,1 wk ahead inc death,2021-07-24,55,point,NA,34.3715291
2021-07-18,1 wk ahead inc case,2021-07-24,55,point,NA,561.463295
2021-07-18,1 wk ahead cum death,2021-07-24,55,point,NA,8243.886
2021-07-18,1 wk ahead inc death,2021-07-24,56,point,NA,8.1752206
2021-07-18,1 wk ahead inc case,2021-07-24,56,point,NA,278.516485
2021-07-18,1 wk ahead cum death,2021-07-24,56,point,NA,768.3397
2021-07-18,1 wk ahead inc death,2021-07-24,60,point,NA,1.6104743080831e-11
2021-07-18,1 wk ahead inc case,2021-07-24,60,point,NA,2.7270095899999997e-06
2021-07-18,1 wk ahead inc death,2021-07-24,66,point,NA,1.0844817800000002
2021-07-18,1 wk ahead inc case,2021-07-24,66,point,NA,45.712654400000005
2021-07-18,1 wk ahead cum death,2021-07-24,66,point,NA,143.0859
2021-07-18,1 wk ahead inc death,2021-07-24,69,point,NA,1.28369537e-16
2021-07-18,1 wk ahead inc case,2021-07-24,69,point,NA,0.000107515647
2021-07-18,1 wk ahead cum death,2021-07-24,69,point,NA,2.0
2021-07-18,1 wk ahead inc death,2021-07-24,72,point,NA,5.5803464e-08
2021-07-18,1 wk ahead inc case,2021-07-24,72,point,NA,103.728233
2021-07-18,1 wk ahead cum death,2021-07-24,72,point,NA,2561.000000057351
2021-07-18,1 wk ahead inc death,2021-07-24,78,point,NA,0.87493976
2021-07-18,1 wk ahead inc case,2021-07-24,78,point,NA,65.1201085
2021-07-18,1 wk ahead cum death,2021-07-24,78,point,NA,32.876393
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.010,22.589477900000002
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.010,11465.538
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.025,28.774082300000003
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.025,1525.5373299999999
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.025,11472.967
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.050,31.765785200000003
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.050,11474.653
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.100,37.7262219
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.100,2028.53241
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.100,11479.748000000001
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.150,48.3664646
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.150,11490.606000000002
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.200,54.19329189999999
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.200,11496.753
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.250,59.93937700000001
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.250,2624.41214
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.250,11503.214
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.300,66.341965
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.300,11510.327000000001
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.350,70.197263
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.350,11512.444
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.400,72.8333145
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.400,11516.03
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.450,76.43851949999998
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.450,11520.363000000001
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.500,79.709703
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.500,4038.6515700000004
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.500,11522.704
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.550,82.988596
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.550,11524.679
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.600,86.427683
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.600,11526.484
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.650,91.586721
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.650,11532.723
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.700,96.07409049999998
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.700,11538.955
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.750,100.303733
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.750,5587.2203
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.750,11543.718
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.800,105.580304
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.800,11547.065
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.850,112.789649
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.850,11551.329
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.900,119.21511799999999
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.900,7398.86997
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.900,11558.943000000001
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.950,140.08674200000002
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.950,11580.856
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.975,161.2082
2021-07-18,1 wk ahead inc case,2021-07-24,01,quantile,0.975,10830.3777
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.975,11597.711
2021-07-18,1 wk ahead inc death,2021-07-24,01,quantile,0.990,173.39256799999998
2021-07-18,1 wk ahead cum death,2021-07-24,01,quantile,0.990,11604.107
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.010,1.38825617
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.010,382.41760000000005
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.025,1.6118183499999998
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.025,159.22525100000001
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.025,382.65463
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.050,1.81680576
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.050,382.82779
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.100,2.1156638099999996
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.100,207.616239
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.100,383.15509000000003
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.150,2.4815172
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.150,383.4862
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.200,2.7680612399999998
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.200,383.79983000000004
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.250,2.99502999
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.250,267.131816
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.250,383.96717
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.300,3.14268796
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.300,384.19214
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.350,3.29087561
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.350,384.28626
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.400,3.45016298
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.400,384.52138
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.450,3.6304429199999997
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.450,384.62395
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.500,3.74713754
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.500,418.327316
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.500,384.80237
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.550,3.8593474800000003
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.550,384.92413
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.600,4.00521051
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.600,385.06879
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.650,4.161920649999999
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.650,385.14603
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.700,4.31483841
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.700,385.27605
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.750,4.48432445
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.750,561.143999
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.750,385.36545
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.800,4.68447344
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.800,385.59675
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.850,5.00482999
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.850,386.02476
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.900,5.37023736
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.900,759.620465
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.900,386.22610000000003
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.950,5.71009679
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.950,386.51099000000005
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.975,5.995416510000001
2021-07-18,1 wk ahead inc case,2021-07-24,02,quantile,0.975,1092.8653100000001
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.975,386.72557
2021-07-18,1 wk ahead inc death,2021-07-24,02,quantile,0.990,6.98933496
2021-07-18,1 wk ahead cum death,2021-07-24,02,quantile,0.990,387.7337
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.010,44.1402553
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.010,18144.952999999998
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.025,47.1023376
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.025,1739.19776
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.025,18148.220999999998
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.050,49.1373199
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.050,18150.233
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.100,53.797512
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.100,2246.28373
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.100,18154.38
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.150,56.9827474
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.150,18157.637000000002
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.200,59.596706000000005
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.200,18158.715
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.250,63.273792
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.250,2996.10508
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.250,18164.023
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.300,65.90282250000001
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.300,18166.537
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.350,68.631085
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.350,18168.591
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.400,71.000388
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.400,18171.029
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.450,73.85720400000001
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.450,18174.536999999997
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.500,76.801015
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.500,4663.82309
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.500,18177.324
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.550,78.56578049999999
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.550,18178.621
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.600,81.53007299999999
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.600,18182.041
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.650,85.795255
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.650,18184.508
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.700,87.68991799999999
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.700,18187.714
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.750,90.880655
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.750,6329.34503
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.750,18190.176
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.800,94.8793925
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.800,18192.106
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.850,99.28061249999999
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.850,18198.57
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.900,109.86464700000002
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.900,8588.6597
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.900,18210.343999999997
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.950,117.977782
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.950,18215.321
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.975,122.76380499999999
2021-07-18,1 wk ahead inc case,2021-07-24,04,quantile,0.975,12279.5896
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.975,18216.264
2021-07-18,1 wk ahead inc death,2021-07-24,04,quantile,0.990,127.494793
2021-07-18,1 wk ahead cum death,2021-07-24,04,quantile,0.990,18220.396
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.010,45.376358100000004
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.010,6038.0201
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.025,47.836128
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.025,2136.47378
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.025,6040.893999999999
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.050,51.7592348
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.050,6045.9656
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.100,62.2213565
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.100,2794.3380700000002
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.100,6054.772
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.150,65.696209
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.150,6057.6026
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.200,68.9136195
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.200,6060.9345
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.250,71.44526699999999
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.250,3656.37831
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.250,6064.1903999999995
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.300,73.579914
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.300,6067.2762999999995
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.350,75.7031425
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.350,6068.3364
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.400,77.71024
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.400,6070.898
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.450,79.674113
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.450,6071.9896
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.500,82.120668
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.500,5587.45635
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.500,6073.766500000001
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.550,86.21324750000001
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.550,6076.438
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.600,90.599533
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.600,6083.660000000001
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.650,93.3228815
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.650,6085.938
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.700,95.477812
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.700,6086.705599999999
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.750,97.951892
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.750,7692.797500000001
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.750,6088.382500000001
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.800,101.56036399999999
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.800,6091.0047
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.850,105.534071
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.850,6098.2388
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.900,111.85949600000001
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.900,10205.913999999999
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.900,6100.032
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.950,122.78873300000001
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.950,6111.616
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.975,139.698204
2021-07-18,1 wk ahead inc case,2021-07-24,05,quantile,0.975,14704.4876
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.975,6128.7382
2021-07-18,1 wk ahead inc death,2021-07-24,05,quantile,0.990,149.210715
2021-07-18,1 wk ahead cum death,2021-07-24,05,quantile,0.990,6138.1757
2021-07-18,1 wk ahead inc death,2021-07-24,06,quantile,0.010,132.586476
2021-07-18,1 wk ahead cum death,2021-07-24,06,quantile,0.010,64227.32
2021-07-18,1 wk ahead inc death,2021-07-24,06,quantile,0.025,143.166475
2021-07-18,1 wk ahead inc case,2021-07-24,06,quantile,0.025,10940.9271
2021-07-18,1 wk ahead cum death,2021-07-24,06,quantile,0.025,64243.641
2021-07-18,1 wk ahead inc death,2021-07-24,06,quantile,0.050,171.621783
2021-07-18,1 wk ahead cum death,2021-07-24,06,quantile,0.050,64268.483
2021-07-18,1 wk ahead inc death,2021-07-24,06,quantile,0.100,195.13762699999998
2021-07-18,1 wk ahead inc case,2021-07-24,06,quantile,0.100,14573.086200000002
2021-07-18,1 wk ahead cum death,2021-07-24,06,quantile,0.100,64283.145000000004
2021-07-18,1 wk ahead inc death,2021-07-24,06,quantile,0.150,256.20300599999996
2021-07-18,1 wk ahead cum death,2021-07-24,06,quantile,0.150,64355.032
